,features,dataset,emotion,validation
27156,/z/lancelcy/PRIORI_Emotion/mfbs/423840.npy,2,0.0;0.0;1.0,1
27157,/z/lancelcy/PRIORI_Emotion/mfbs/423922.npy,2,0.0;1.0;0.0,1
27158,/z/lancelcy/PRIORI_Emotion/mfbs/423925.npy,2,1.0;0.0;0.0,1
27159,/z/lancelcy/PRIORI_Emotion/mfbs/423933.npy,2,1.0;0.0;0.0,1
27160,/z/lancelcy/PRIORI_Emotion/mfbs/423963.npy,2,0.75;0.25;0.0,1
27161,/z/lancelcy/PRIORI_Emotion/mfbs/424201.npy,2,0.0;0.0;1.0,1
27162,/z/lancelcy/PRIORI_Emotion/mfbs/424216.npy,2,0.0;0.0;1.0,1
27163,/z/lancelcy/PRIORI_Emotion/mfbs/424478.npy,2,0.25;0.75;0.0,1
27164,/z/lancelcy/PRIORI_Emotion/mfbs/424496.npy,2,0.0;1.0;0.0,1
27165,/z/lancelcy/PRIORI_Emotion/mfbs/424885.npy,2,0.0;1.0;0.0,1
27166,/z/lancelcy/PRIORI_Emotion/mfbs/425014.npy,2,0.0;1.0;0.0,1
27167,/z/lancelcy/PRIORI_Emotion/mfbs/425103.npy,2,0.0;1.0;0.0,1
27168,/z/lancelcy/PRIORI_Emotion/mfbs/425156.npy,2,0.0;0.0;1.0,1
27169,/z/lancelcy/PRIORI_Emotion/mfbs/425338.npy,2,0.0;1.0;0.0,1
27170,/z/lancelcy/PRIORI_Emotion/mfbs/425427.npy,2,0.0;0.25;0.75,1
27171,/z/lancelcy/PRIORI_Emotion/mfbs/425460.npy,2,0.0;0.0;1.0,1
27172,/z/lancelcy/PRIORI_Emotion/mfbs/425512.npy,2,0.4;0.6;0.0,1
27173,/z/lancelcy/PRIORI_Emotion/mfbs/425549.npy,2,0.0;1.0;0.0,1
27174,/z/lancelcy/PRIORI_Emotion/mfbs/425553.npy,2,0.0;1.0;0.0,1
27175,/z/lancelcy/PRIORI_Emotion/mfbs/425598.npy,2,0.0;1.0;0.0,1
27176,/z/lancelcy/PRIORI_Emotion/mfbs/425610.npy,2,0.0;1.0;0.0,1
27177,/z/lancelcy/PRIORI_Emotion/mfbs/425671.npy,2,0.75;0.25;0.0,1
27178,/z/lancelcy/PRIORI_Emotion/mfbs/425673.npy,2,0.0;0.0;1.0,1
27179,/z/lancelcy/PRIORI_Emotion/mfbs/425685.npy,2,0.0;1.0;0.0,1
27180,/z/lancelcy/PRIORI_Emotion/mfbs/425698.npy,2,0.0;1.0;0.0,1
27181,/z/lancelcy/PRIORI_Emotion/mfbs/425701.npy,2,0.0;1.0;0.0,1
27182,/z/lancelcy/PRIORI_Emotion/mfbs/425712.npy,2,0.0;0.25;0.75,1
27183,/z/lancelcy/PRIORI_Emotion/mfbs/425721.npy,2,0.0;0.75;0.25,1
27184,/z/lancelcy/PRIORI_Emotion/mfbs/425762.npy,2,0.25;0.75;0.0,1
27185,/z/lancelcy/PRIORI_Emotion/mfbs/425983.npy,2,1.0;0.0;0.0,1
27186,/z/lancelcy/PRIORI_Emotion/mfbs/426239.npy,2,0.0;1.0;0.0,1
27187,/z/lancelcy/PRIORI_Emotion/mfbs/426289.npy,2,0.0;1.0;0.0,1
27188,/z/lancelcy/PRIORI_Emotion/mfbs/426399.npy,2,1.0;0.0;0.0,1
27189,/z/lancelcy/PRIORI_Emotion/mfbs/426468.npy,2,0.0;1.0;0.0,1
27190,/z/lancelcy/PRIORI_Emotion/mfbs/426469.npy,2,0.0;1.0;0.0,1
27191,/z/lancelcy/PRIORI_Emotion/mfbs/426476.npy,2,0.25;0.75;0.0,1
27192,/z/lancelcy/PRIORI_Emotion/mfbs/426484.npy,2,0.25;0.75;0.0,1
27193,/z/lancelcy/PRIORI_Emotion/mfbs/426486.npy,2,0.25;0.75;0.0,1
27194,/z/lancelcy/PRIORI_Emotion/mfbs/426490.npy,2,0.25;0.75;0.0,1
27195,/z/lancelcy/PRIORI_Emotion/mfbs/426525.npy,2,0.25;0.75;0.0,1
27196,/z/lancelcy/PRIORI_Emotion/mfbs/426528.npy,2,0.0;1.0;0.0,1
27197,/z/lancelcy/PRIORI_Emotion/mfbs/426561.npy,2,0.75;0.25;0.0,1
27198,/z/lancelcy/PRIORI_Emotion/mfbs/426641.npy,2,1.0;0.0;0.0,1
27199,/z/lancelcy/PRIORI_Emotion/mfbs/426663.npy,2,0.0;1.0;0.0,1
27200,/z/lancelcy/PRIORI_Emotion/mfbs/426722.npy,2,0.0;1.0;0.0,1
27201,/z/lancelcy/PRIORI_Emotion/mfbs/426724.npy,2,0.75;0.25;0.0,1
27202,/z/lancelcy/PRIORI_Emotion/mfbs/426812.npy,2,0.25;0.75;0.0,1
27203,/z/lancelcy/PRIORI_Emotion/mfbs/426820.npy,2,1.0;0.0;0.0,1
27204,/z/lancelcy/PRIORI_Emotion/mfbs/426825.npy,2,0.0;1.0;0.0,1
27205,/z/lancelcy/PRIORI_Emotion/mfbs/426844.npy,2,0.75;0.25;0.0,1
27206,/z/lancelcy/PRIORI_Emotion/mfbs/426912.npy,2,1.0;0.0;0.0,1
27207,/z/lancelcy/PRIORI_Emotion/mfbs/426923.npy,2,0.0;0.75;0.25,1
27208,/z/lancelcy/PRIORI_Emotion/mfbs/427151.npy,2,0.0;0.0;1.0,1
27209,/z/lancelcy/PRIORI_Emotion/mfbs/427219.npy,2,0.0;1.0;0.0,1
27210,/z/lancelcy/PRIORI_Emotion/mfbs/427262.npy,2,0.25;0.75;0.0,1
27211,/z/lancelcy/PRIORI_Emotion/mfbs/427284.npy,2,1.0;0.0;0.0,1
27212,/z/lancelcy/PRIORI_Emotion/mfbs/427317.npy,2,0.0;0.0;1.0,1
27213,/z/lancelcy/PRIORI_Emotion/mfbs/427532.npy,2,0.75;0.25;0.0,1
27214,/z/lancelcy/PRIORI_Emotion/mfbs/427573.npy,2,0.75;0.25;0.0,1
27215,/z/lancelcy/PRIORI_Emotion/mfbs/427711.npy,2,0.0;1.0;0.0,1
27216,/z/lancelcy/PRIORI_Emotion/mfbs/427722.npy,2,0.0;1.0;0.0,1
27217,/z/lancelcy/PRIORI_Emotion/mfbs/427927.npy,2,0.0;1.0;0.0,1
27218,/z/lancelcy/PRIORI_Emotion/mfbs/427970.npy,2,0.0;0.75;0.25,1
27219,/z/lancelcy/PRIORI_Emotion/mfbs/428019.npy,2,0.0;1.0;0.0,1
27220,/z/lancelcy/PRIORI_Emotion/mfbs/428035.npy,2,0.0;0.75;0.25,1
27221,/z/lancelcy/PRIORI_Emotion/mfbs/428057.npy,2,0.0;0.0;1.0,1
27222,/z/lancelcy/PRIORI_Emotion/mfbs/428090.npy,2,0.25;0.75;0.0,1
27223,/z/lancelcy/PRIORI_Emotion/mfbs/428102.npy,2,0.0;0.0;1.0,1
27224,/z/lancelcy/PRIORI_Emotion/mfbs/428113.npy,2,0.0;1.0;0.0,1
27225,/z/lancelcy/PRIORI_Emotion/mfbs/428150.npy,2,0.0;0.75;0.25,1
27226,/z/lancelcy/PRIORI_Emotion/mfbs/428246.npy,2,0.0;1.0;0.0,1
27227,/z/lancelcy/PRIORI_Emotion/mfbs/428316.npy,2,0.25;0.75;0.0,1
27228,/z/lancelcy/PRIORI_Emotion/mfbs/428390.npy,2,1.0;0.0;0.0,1
27229,/z/lancelcy/PRIORI_Emotion/mfbs/428802.npy,2,0.0;1.0;0.0,1
27230,/z/lancelcy/PRIORI_Emotion/mfbs/428824.npy,2,0.0;1.0;0.0,1
27231,/z/lancelcy/PRIORI_Emotion/mfbs/428839.npy,2,0.75;0.25;0.0,1
27232,/z/lancelcy/PRIORI_Emotion/mfbs/428850.npy,2,0.25;0.75;0.0,1
27233,/z/lancelcy/PRIORI_Emotion/mfbs/428897.npy,2,0.0;1.0;0.0,1
27234,/z/lancelcy/PRIORI_Emotion/mfbs/428904.npy,2,0.0;1.0;0.0,1
27235,/z/lancelcy/PRIORI_Emotion/mfbs/429105.npy,2,0.25;0.75;0.0,1
27236,/z/lancelcy/PRIORI_Emotion/mfbs/429111.npy,2,0.0;1.0;0.0,1
27237,/z/lancelcy/PRIORI_Emotion/mfbs/429187.npy,2,0.0;1.0;0.0,1
27238,/z/lancelcy/PRIORI_Emotion/mfbs/429268.npy,2,1.0;0.0;0.0,1
27239,/z/lancelcy/PRIORI_Emotion/mfbs/429347.npy,2,0.25;0.75;0.0,1
27240,/z/lancelcy/PRIORI_Emotion/mfbs/429370.npy,2,0.0;1.0;0.0,1
27241,/z/lancelcy/PRIORI_Emotion/mfbs/429389.npy,2,0.0;1.0;0.0,1
27242,/z/lancelcy/PRIORI_Emotion/mfbs/429476.npy,2,0.0;1.0;0.0,1
27243,/z/lancelcy/PRIORI_Emotion/mfbs/429516.npy,2,0.0;0.75;0.25,1
27244,/z/lancelcy/PRIORI_Emotion/mfbs/429522.npy,2,0.0;1.0;0.0,1
27245,/z/lancelcy/PRIORI_Emotion/mfbs/429596.npy,2,0.0;1.0;0.0,1
27246,/z/lancelcy/PRIORI_Emotion/mfbs/429689.npy,2,0.0;0.75;0.25,1
27247,/z/lancelcy/PRIORI_Emotion/mfbs/429702.npy,2,0.0;0.75;0.25,1
27248,/z/lancelcy/PRIORI_Emotion/mfbs/429796.npy,2,1.0;0.0;0.0,1
27249,/z/lancelcy/PRIORI_Emotion/mfbs/429819.npy,2,0.6;0.4;0.0,1
27250,/z/lancelcy/PRIORI_Emotion/mfbs/429829.npy,2,1.0;0.0;0.0,1
27251,/z/lancelcy/PRIORI_Emotion/mfbs/429873.npy,2,0.25;0.75;0.0,1
27252,/z/lancelcy/PRIORI_Emotion/mfbs/429884.npy,2,0.0;1.0;0.0,1
27253,/z/lancelcy/PRIORI_Emotion/mfbs/430131.npy,2,0.0;1.0;0.0,1
27254,/z/lancelcy/PRIORI_Emotion/mfbs/430181.npy,2,0.0;1.0;0.0,1
27255,/z/lancelcy/PRIORI_Emotion/mfbs/430193.npy,2,1.0;0.0;0.0,1
27256,/z/lancelcy/PRIORI_Emotion/mfbs/430205.npy,2,0.0;0.0;1.0,1
27257,/z/lancelcy/PRIORI_Emotion/mfbs/430207.npy,2,0.0;1.0;0.0,1
27258,/z/lancelcy/PRIORI_Emotion/mfbs/430330.npy,2,0.25;0.75;0.0,1
27259,/z/lancelcy/PRIORI_Emotion/mfbs/430357.npy,2,0.75;0.25;0.0,1
27260,/z/lancelcy/PRIORI_Emotion/mfbs/430358.npy,2,1.0;0.0;0.0,1
27261,/z/lancelcy/PRIORI_Emotion/mfbs/430386.npy,2,0.75;0.25;0.0,1
27262,/z/lancelcy/PRIORI_Emotion/mfbs/430391.npy,2,0.0;1.0;0.0,1
27263,/z/lancelcy/PRIORI_Emotion/mfbs/430393.npy,2,1.0;0.0;0.0,1
27264,/z/lancelcy/PRIORI_Emotion/mfbs/430473.npy,2,0.75;0.25;0.0,1
27265,/z/lancelcy/PRIORI_Emotion/mfbs/430497.npy,2,0.75;0.25;0.0,1
27266,/z/lancelcy/PRIORI_Emotion/mfbs/430529.npy,2,0.8;0.2;0.0,1
27267,/z/lancelcy/PRIORI_Emotion/mfbs/430568.npy,2,1.0;0.0;0.0,1
27268,/z/lancelcy/PRIORI_Emotion/mfbs/430573.npy,2,0.0;1.0;0.0,1
27269,/z/lancelcy/PRIORI_Emotion/mfbs/430718.npy,2,0.25;0.75;0.0,1
27270,/z/lancelcy/PRIORI_Emotion/mfbs/430759.npy,2,0.25;0.75;0.0,1
27271,/z/lancelcy/PRIORI_Emotion/mfbs/430877.npy,2,0.0;1.0;0.0,1
27272,/z/lancelcy/PRIORI_Emotion/mfbs/430955.npy,2,0.25;0.75;0.0,1
27273,/z/lancelcy/PRIORI_Emotion/mfbs/431130.npy,2,0.75;0.25;0.0,1
27274,/z/lancelcy/PRIORI_Emotion/mfbs/431151.npy,2,0.0;1.0;0.0,1
27275,/z/lancelcy/PRIORI_Emotion/mfbs/431243.npy,2,0.0;0.75;0.25,1
27276,/z/lancelcy/PRIORI_Emotion/mfbs/431249.npy,2,0.0;1.0;0.0,1
27277,/z/lancelcy/PRIORI_Emotion/mfbs/431292.npy,2,0.0;0.75;0.25,1
27278,/z/lancelcy/PRIORI_Emotion/mfbs/431357.npy,2,0.25;0.0;0.75,1
27279,/z/lancelcy/PRIORI_Emotion/mfbs/431365.npy,2,0.0;1.0;0.0,1
27280,/z/lancelcy/PRIORI_Emotion/mfbs/431375.npy,2,0.0;0.0;1.0,1
27281,/z/lancelcy/PRIORI_Emotion/mfbs/431389.npy,2,0.0;1.0;0.0,1
27282,/z/lancelcy/PRIORI_Emotion/mfbs/431442.npy,2,1.0;0.0;0.0,1
27283,/z/lancelcy/PRIORI_Emotion/mfbs/431458.npy,2,1.0;0.0;0.0,1
27284,/z/lancelcy/PRIORI_Emotion/mfbs/431524.npy,2,0.0;1.0;0.0,1
27285,/z/lancelcy/PRIORI_Emotion/mfbs/431526.npy,2,0.75;0.25;0.0,1
27286,/z/lancelcy/PRIORI_Emotion/mfbs/431565.npy,2,0.0;1.0;0.0,1
27287,/z/lancelcy/PRIORI_Emotion/mfbs/431640.npy,2,0.16666666666666666;0.6666666666666666;0.16666666666666666,0
27288,/z/lancelcy/PRIORI_Emotion/mfbs/431684.npy,2,0.5714285714285714;0.2857142857142857;0.14285714285714285,0
27289,/z/lancelcy/PRIORI_Emotion/mfbs/431720.npy,2,0.3333333333333333;0.6666666666666666;0.0,0
27290,/z/lancelcy/PRIORI_Emotion/mfbs/431729.npy,2,0.6666666666666666;0.3333333333333333;0.0,0
27291,/z/lancelcy/PRIORI_Emotion/mfbs/431731.npy,2,0.2;0.8;0.0,0
27292,/z/lancelcy/PRIORI_Emotion/mfbs/431752.npy,2,0.0;0.0;1.0,0
27293,/z/lancelcy/PRIORI_Emotion/mfbs/431754.npy,2,0.5714285714285714;0.14285714285714285;0.2857142857142857,0
27294,/z/lancelcy/PRIORI_Emotion/mfbs/431812.npy,2,0.5714285714285714;0.42857142857142855;0.0,0
27295,/z/lancelcy/PRIORI_Emotion/mfbs/431902.npy,2,0.3333333333333333;0.0;0.6666666666666666,0
27296,/z/lancelcy/PRIORI_Emotion/mfbs/431919.npy,2,0.0;0.8;0.2,0
27297,/z/lancelcy/PRIORI_Emotion/mfbs/431950.npy,2,0.5714285714285714;0.2857142857142857;0.14285714285714285,0
27298,/z/lancelcy/PRIORI_Emotion/mfbs/431968.npy,2,0.8333333333333334;0.16666666666666666;0.0,0
27299,/z/lancelcy/PRIORI_Emotion/mfbs/432032.npy,2,0.4;0.6;0.0,0
27300,/z/lancelcy/PRIORI_Emotion/mfbs/432042.npy,2,0.8;0.2;0.0,0
27301,/z/lancelcy/PRIORI_Emotion/mfbs/432084.npy,2,0.2;0.8;0.0,0
27302,/z/lancelcy/PRIORI_Emotion/mfbs/432088.npy,2,0.6666666666666666;0.16666666666666666;0.16666666666666666,0
27303,/z/lancelcy/PRIORI_Emotion/mfbs/432177.npy,2,0.2857142857142857;0.5714285714285714;0.14285714285714285,0
27304,/z/lancelcy/PRIORI_Emotion/mfbs/432188.npy,2,0.6;0.4;0.0,0
27305,/z/lancelcy/PRIORI_Emotion/mfbs/432196.npy,2,0.6666666666666666;0.3333333333333333;0.0,0
27306,/z/lancelcy/PRIORI_Emotion/mfbs/432199.npy,2,0.0;0.6666666666666666;0.3333333333333333,0
27307,/z/lancelcy/PRIORI_Emotion/mfbs/432254.npy,2,1.0;0.0;0.0,0
27308,/z/lancelcy/PRIORI_Emotion/mfbs/432261.npy,2,0.8333333333333334;0.16666666666666666;0.0,0
27309,/z/lancelcy/PRIORI_Emotion/mfbs/432358.npy,2,0.7142857142857143;0.2857142857142857;0.0,0
27310,/z/lancelcy/PRIORI_Emotion/mfbs/432484.npy,2,0.8571428571428571;0.0;0.14285714285714285,0
27311,/z/lancelcy/PRIORI_Emotion/mfbs/432521.npy,2,0.6;0.2;0.2,0
27312,/z/lancelcy/PRIORI_Emotion/mfbs/432524.npy,2,0.5714285714285714;0.14285714285714285;0.2857142857142857,0
27313,/z/lancelcy/PRIORI_Emotion/mfbs/432557.npy,2,0.8333333333333334;0.16666666666666666;0.0,0
27314,/z/lancelcy/PRIORI_Emotion/mfbs/432587.npy,2,0.14285714285714285;0.7142857142857143;0.14285714285714285,0
27315,/z/lancelcy/PRIORI_Emotion/mfbs/432589.npy,2,0.2857142857142857;0.5714285714285714;0.14285714285714285,0
27316,/z/lancelcy/PRIORI_Emotion/mfbs/432595.npy,2,0.3333333333333333;0.6666666666666666;0.0,0
27317,/z/lancelcy/PRIORI_Emotion/mfbs/432609.npy,2,0.3333333333333333;0.6666666666666666;0.0,0
27318,/z/lancelcy/PRIORI_Emotion/mfbs/432622.npy,2,0.5714285714285714;0.2857142857142857;0.14285714285714285,0
27319,/z/lancelcy/PRIORI_Emotion/mfbs/432645.npy,2,0.0;0.8;0.2,0
27320,/z/lancelcy/PRIORI_Emotion/mfbs/432720.npy,2,0.7142857142857143;0.2857142857142857;0.0,0
27321,/z/lancelcy/PRIORI_Emotion/mfbs/432781.npy,2,0.2;0.6;0.2,0
27322,/z/lancelcy/PRIORI_Emotion/mfbs/432822.npy,2,0.8571428571428571;0.14285714285714285;0.0,0
27323,/z/lancelcy/PRIORI_Emotion/mfbs/432918.npy,2,0.4;0.6;0.0,0
27324,/z/lancelcy/PRIORI_Emotion/mfbs/432939.npy,2,0.6;0.4;0.0,0
27325,/z/lancelcy/PRIORI_Emotion/mfbs/433023.npy,2,0.5714285714285714;0.42857142857142855;0.0,0
27326,/z/lancelcy/PRIORI_Emotion/mfbs/433076.npy,2,0.8333333333333334;0.16666666666666666;0.0,0
27327,/z/lancelcy/PRIORI_Emotion/mfbs/433156.npy,2,0.14285714285714285;0.2857142857142857;0.5714285714285714,0
27328,/z/lancelcy/PRIORI_Emotion/mfbs/433162.npy,2,0.0;0.14285714285714285;0.8571428571428571,0
27329,/z/lancelcy/PRIORI_Emotion/mfbs/433174.npy,2,0.3333333333333333;0.6666666666666666;0.0,0
27330,/z/lancelcy/PRIORI_Emotion/mfbs/433175.npy,2,0.5714285714285714;0.42857142857142855;0.0,0
27331,/z/lancelcy/PRIORI_Emotion/mfbs/433199.npy,2,0.0;0.0;1.0,0
27332,/z/lancelcy/PRIORI_Emotion/mfbs/433200.npy,2,1.0;0.0;0.0,0
27333,/z/lancelcy/PRIORI_Emotion/mfbs/433210.npy,2,0.7142857142857143;0.2857142857142857;0.0,0
27334,/z/lancelcy/PRIORI_Emotion/mfbs/433223.npy,2,0.2;0.2;0.6,0
27335,/z/lancelcy/PRIORI_Emotion/mfbs/433235.npy,2,0.5714285714285714;0.2857142857142857;0.14285714285714285,0
27336,/z/lancelcy/PRIORI_Emotion/mfbs/433236.npy,2,0.8333333333333334;0.16666666666666666;0.0,0
27337,/z/lancelcy/PRIORI_Emotion/mfbs/433265.npy,2,0.8;0.2;0.0,0
27338,/z/lancelcy/PRIORI_Emotion/mfbs/433345.npy,2,1.0;0.0;0.0,0
27339,/z/lancelcy/PRIORI_Emotion/mfbs/433354.npy,2,0.6;0.4;0.0,0
27340,/z/lancelcy/PRIORI_Emotion/mfbs/433357.npy,2,1.0;0.0;0.0,0
27341,/z/lancelcy/PRIORI_Emotion/mfbs/433378.npy,2,0.8571428571428571;0.14285714285714285;0.0,0
27342,/z/lancelcy/PRIORI_Emotion/mfbs/433391.npy,2,0.8571428571428571;0.14285714285714285;0.0,0
27343,/z/lancelcy/PRIORI_Emotion/mfbs/433404.npy,2,0.6666666666666666;0.3333333333333333;0.0,0
27344,/z/lancelcy/PRIORI_Emotion/mfbs/433435.npy,2,0.7142857142857143;0.2857142857142857;0.0,0
27345,/z/lancelcy/PRIORI_Emotion/mfbs/433448.npy,2,0.5714285714285714;0.42857142857142855;0.0,0
27346,/z/lancelcy/PRIORI_Emotion/mfbs/433450.npy,2,0.7142857142857143;0.14285714285714285;0.14285714285714285,0
27347,/z/lancelcy/PRIORI_Emotion/mfbs/433485.npy,2,0.0;0.8;0.2,0
27348,/z/lancelcy/PRIORI_Emotion/mfbs/433488.npy,2,0.6666666666666666;0.3333333333333333;0.0,0
27349,/z/lancelcy/PRIORI_Emotion/mfbs/433496.npy,2,0.5714285714285714;0.42857142857142855;0.0,0
27350,/z/lancelcy/PRIORI_Emotion/mfbs/433501.npy,2,1.0;0.0;0.0,0
27351,/z/lancelcy/PRIORI_Emotion/mfbs/433502.npy,2,0.5714285714285714;0.2857142857142857;0.14285714285714285,0
27352,/z/lancelcy/PRIORI_Emotion/mfbs/433507.npy,2,0.42857142857142855;0.5714285714285714;0.0,0
27353,/z/lancelcy/PRIORI_Emotion/mfbs/433522.npy,2,0.8571428571428571;0.0;0.14285714285714285,0
27354,/z/lancelcy/PRIORI_Emotion/mfbs/433566.npy,2,1.0;0.0;0.0,0
27355,/z/lancelcy/PRIORI_Emotion/mfbs/433654.npy,2,0.42857142857142855;0.5714285714285714;0.0,0
27356,/z/lancelcy/PRIORI_Emotion/mfbs/433724.npy,2,0.8;0.0;0.2,0
27357,/z/lancelcy/PRIORI_Emotion/mfbs/433781.npy,2,0.2857142857142857;0.7142857142857143;0.0,0
27358,/z/lancelcy/PRIORI_Emotion/mfbs/433787.npy,2,0.8571428571428571;0.14285714285714285;0.0,0
27359,/z/lancelcy/PRIORI_Emotion/mfbs/433803.npy,2,0.5714285714285714;0.42857142857142855;0.0,0
27360,/z/lancelcy/PRIORI_Emotion/mfbs/433823.npy,2,0.3333333333333333;0.6666666666666666;0.0,0
27361,/z/lancelcy/PRIORI_Emotion/mfbs/433838.npy,2,0.6;0.4;0.0,0
27362,/z/lancelcy/PRIORI_Emotion/mfbs/433842.npy,2,0.5714285714285714;0.42857142857142855;0.0,0
27363,/z/lancelcy/PRIORI_Emotion/mfbs/433845.npy,2,0.2857142857142857;0.5714285714285714;0.14285714285714285,0
27364,/z/lancelcy/PRIORI_Emotion/mfbs/433848.npy,2,0.2;0.8;0.0,0
27365,/z/lancelcy/PRIORI_Emotion/mfbs/433851.npy,2,0.5714285714285714;0.2857142857142857;0.14285714285714285,0
27366,/z/lancelcy/PRIORI_Emotion/mfbs/433872.npy,2,0.7142857142857143;0.14285714285714285;0.14285714285714285,0
27367,/z/lancelcy/PRIORI_Emotion/mfbs/433895.npy,2,0.2857142857142857;0.5714285714285714;0.14285714285714285,0
27368,/z/lancelcy/PRIORI_Emotion/mfbs/433900.npy,2,0.0;0.4;0.6,0
27369,/z/lancelcy/PRIORI_Emotion/mfbs/433905.npy,2,0.7142857142857143;0.2857142857142857;0.0,0
27370,/z/lancelcy/PRIORI_Emotion/mfbs/433930.npy,2,0.8333333333333334;0.16666666666666666;0.0,0
27371,/z/lancelcy/PRIORI_Emotion/mfbs/433945.npy,2,0.7142857142857143;0.0;0.2857142857142857,0
27372,/z/lancelcy/PRIORI_Emotion/mfbs/433994.npy,2,0.2857142857142857;0.5714285714285714;0.14285714285714285,0
27373,/z/lancelcy/PRIORI_Emotion/mfbs/433995.npy,2,0.16666666666666666;0.6666666666666666;0.16666666666666666,0
27374,/z/lancelcy/PRIORI_Emotion/mfbs/434059.npy,2,0.8571428571428571;0.14285714285714285;0.0,0
27375,/z/lancelcy/PRIORI_Emotion/mfbs/434083.npy,2,0.2;0.6;0.2,0
27376,/z/lancelcy/PRIORI_Emotion/mfbs/434097.npy,2,0.14285714285714285;0.7142857142857143;0.14285714285714285,0
27377,/z/lancelcy/PRIORI_Emotion/mfbs/434102.npy,2,0.7142857142857143;0.2857142857142857;0.0,0
27378,/z/lancelcy/PRIORI_Emotion/mfbs/434103.npy,2,0.6;0.2;0.2,0
27379,/z/lancelcy/PRIORI_Emotion/mfbs/434121.npy,2,0.2;0.6;0.2,0
27380,/z/lancelcy/PRIORI_Emotion/mfbs/434173.npy,2,0.0;0.0;1.0,0
27381,/z/lancelcy/PRIORI_Emotion/mfbs/434253.npy,2,0.0;0.8333333333333334;0.16666666666666666,0
27382,/z/lancelcy/PRIORI_Emotion/mfbs/434395.npy,2,0.6;0.4;0.0,0
27383,/z/lancelcy/PRIORI_Emotion/mfbs/434484.npy,2,0.0;1.0;0.0,0
27384,/z/lancelcy/PRIORI_Emotion/mfbs/434521.npy,2,0.14285714285714285;0.7142857142857143;0.14285714285714285,0
27385,/z/lancelcy/PRIORI_Emotion/mfbs/434611.npy,2,1.0;0.0;0.0,0
27386,/z/lancelcy/PRIORI_Emotion/mfbs/434672.npy,2,1.0;0.0;0.0,0
27387,/z/lancelcy/PRIORI_Emotion/mfbs/434803.npy,2,0.5714285714285714;0.42857142857142855;0.0,0
27388,/z/lancelcy/PRIORI_Emotion/mfbs/434808.npy,2,0.6666666666666666;0.3333333333333333;0.0,0
27389,/z/lancelcy/PRIORI_Emotion/mfbs/434920.npy,2,0.16666666666666666;0.6666666666666666;0.16666666666666666,0
27390,/z/lancelcy/PRIORI_Emotion/mfbs/434956.npy,2,0.2;0.8;0.0,0
27391,/z/lancelcy/PRIORI_Emotion/mfbs/434995.npy,2,0.42857142857142855;0.5714285714285714;0.0,0
27392,/z/lancelcy/PRIORI_Emotion/mfbs/435031.npy,2,0.0;0.14285714285714285;0.8571428571428571,0
27393,/z/lancelcy/PRIORI_Emotion/mfbs/435083.npy,2,0.4;0.6;0.0,0
27394,/z/lancelcy/PRIORI_Emotion/mfbs/435184.npy,2,0.0;0.8571428571428571;0.14285714285714285,0
27395,/z/lancelcy/PRIORI_Emotion/mfbs/435240.npy,2,0.14285714285714285;0.14285714285714285;0.7142857142857143,0
27396,/z/lancelcy/PRIORI_Emotion/mfbs/435249.npy,2,0.14285714285714285;0.7142857142857143;0.14285714285714285,0
27397,/z/lancelcy/PRIORI_Emotion/mfbs/435293.npy,2,0.5714285714285714;0.14285714285714285;0.2857142857142857,0
27398,/z/lancelcy/PRIORI_Emotion/mfbs/435434.npy,2,0.4;0.0;0.6,0
27399,/z/lancelcy/PRIORI_Emotion/mfbs/435439.npy,2,0.8571428571428571;0.14285714285714285;0.0,0
27400,/z/lancelcy/PRIORI_Emotion/mfbs/435444.npy,2,0.8571428571428571;0.0;0.14285714285714285,0
27401,/z/lancelcy/PRIORI_Emotion/mfbs/435465.npy,2,1.0;0.0;0.0,0
27402,/z/lancelcy/PRIORI_Emotion/mfbs/435520.npy,2,0.7142857142857143;0.2857142857142857;0.0,0
27403,/z/lancelcy/PRIORI_Emotion/mfbs/435522.npy,2,0.7142857142857143;0.14285714285714285;0.14285714285714285,0
27404,/z/lancelcy/PRIORI_Emotion/mfbs/435525.npy,2,0.8333333333333334;0.16666666666666666;0.0,0
27405,/z/lancelcy/PRIORI_Emotion/mfbs/435528.npy,2,0.3333333333333333;0.6666666666666666;0.0,0
27406,/z/lancelcy/PRIORI_Emotion/mfbs/435536.npy,2,0.4;0.6;0.0,0
27407,/z/lancelcy/PRIORI_Emotion/mfbs/435556.npy,2,0.0;0.8333333333333334;0.16666666666666666,0
27408,/z/lancelcy/PRIORI_Emotion/mfbs/435574.npy,2,1.0;0.0;0.0,0
27409,/z/lancelcy/PRIORI_Emotion/mfbs/435576.npy,2,0.3333333333333333;0.6666666666666666;0.0,0
27410,/z/lancelcy/PRIORI_Emotion/mfbs/435578.npy,2,0.6;0.2;0.2,0
27411,/z/lancelcy/PRIORI_Emotion/mfbs/435579.npy,2,0.7142857142857143;0.14285714285714285;0.14285714285714285,0
27412,/z/lancelcy/PRIORI_Emotion/mfbs/435597.npy,2,0.5714285714285714;0.42857142857142855;0.0,0
27413,/z/lancelcy/PRIORI_Emotion/mfbs/435617.npy,2,0.4;0.6;0.0,0
27414,/z/lancelcy/PRIORI_Emotion/mfbs/435722.npy,2,0.14285714285714285;0.0;0.8571428571428571,0
