,exp,sub_id,segment_seconds,path,activation_arr,valence_arr,segment_id,valence,arousal,emotion
3184,personal,5918001,8.0,/z/lancelcy/R21/mfbs/5787.npy,{6|6|7|7},{4|4|4|2},5787,0,2,1.0;0.0;0.0
3185,personal,5918001,7.0,/z/lancelcy/R21/mfbs/5788.npy,{7|6|7|8},{4|3|4|4},5788,0,2,1.0;0.0;0.0
3186,personal,5918001,3.0,/z/lancelcy/R21/mfbs/5789.npy,{4|4|5|5},{5|4|4|5},5789,0,0,0.5;0.5;0.0
3187,personal,5918001,6.0,/z/lancelcy/R21/mfbs/5790.npy,{4|4|5|4},{6|6|4|5},5790,2,0,0.25;0.25;0.5
3188,personal,5918001,4.0,/z/lancelcy/R21/mfbs/5791.npy,{5|3|5|5},{6|6|5|4},5791,2,1,0.25;0.25;0.5
3189,personal,5918001,6.0,/z/lancelcy/R21/mfbs/5792.npy,{4|5|6|5},{5|4|5|3},5792,0,1,0.5;0.5;0.0
3190,personal,5918001,14.0,/z/lancelcy/R21/mfbs/5794.npy,{4|6|6|6},{3|5|5|4},5794,0,2,0.5;0.5;0.0
3191,personal,5918001,7.0,/z/lancelcy/R21/mfbs/5795.npy,{3|4|5|5},{4|5|4|4},5795,0,0,0.75;0.25;0.0
3192,personal,5918001,3.0,/z/lancelcy/R21/mfbs/5797.npy,{5|5|5|5},{5|6|5|5},5797,1,1,0.0;0.75;0.25
3193,personal,5918001,6.0,/z/lancelcy/R21/mfbs/5798.npy,{3|3|5|3},{4|6|4|3},5798,0,0,0.75;0.0;0.25
3194,personal,5918001,2.0,/z/lancelcy/R21/mfbs/5799.npy,{3|2|3|3},{5|7|4|5},5799,1,0,0.25;0.5;0.25
3195,personal,5918001,2.0,/z/lancelcy/R21/mfbs/5800.npy,{5|4|6|6},{4|6|4|5},5800,0,2,0.5;0.25;0.25
3196,personal,5918001,8.0,/z/lancelcy/R21/mfbs/5801.npy,{6|5|6|6},{4|5|4|3},5801,0,2,0.75;0.25;0.0
3197,personal,5918001,2.0,/z/lancelcy/R21/mfbs/5802.npy,{4|5|6|5},{5|6|5|5},5802,1,1,0.0;0.75;0.25
3198,personal,5918001,7.0,/z/lancelcy/R21/mfbs/5804.npy,{3|2|3|5},{5|6|5|5},5804,1,0,0.0;0.75;0.25
3199,personal,5918001,4.0,/z/lancelcy/R21/mfbs/5805.npy,{4|6|6|6},{4|4|4|4},5805,0,2,1.0;0.0;0.0
3200,personal,5918001,4.0,/z/lancelcy/R21/mfbs/5807.npy,{4|3|4|4},{4|2|4|4},5807,0,0,1.0;0.0;0.0
3201,personal,5918001,8.0,/z/lancelcy/R21/mfbs/5810.npy,{7|4|5|4},{2|2|2|1},5810,0,0,1.0;0.0;0.0
3202,personal,5918001,3.0,/z/lancelcy/R21/mfbs/5811.npy,{3|2|5|3},{5|3|4|3},5811,0,0,0.75;0.25;0.0
3203,personal,5918001,3.0,/z/lancelcy/R21/mfbs/5812.npy,{3|4|6|4},{5|5|4|3},5812,0,0,0.5;0.5;0.0
3204,personal,5918001,2.0,/z/lancelcy/R21/mfbs/5813.npy,{4|5|5|6},{4|4|4|2},5813,0,1,1.0;0.0;0.0
3205,personal,5918001,7.0,/z/lancelcy/R21/mfbs/5814.npy,{4|4|5|6},{4|4|4|5},5814,0,0,0.75;0.25;0.0
3206,personal,5918001,3.0,/z/lancelcy/R21/mfbs/5815.npy,{4|4|5|6},{4|6|4|4},5815,0,0,0.75;0.0;0.25
3207,personal,5918001,3.0,/z/lancelcy/R21/mfbs/5816.npy,{3|3|2|2},{4|3|4|3},5816,0,0,1.0;0.0;0.0
3208,personal,5918001,3.0,/z/lancelcy/R21/mfbs/5817.npy,{6|7|7|6},{5|4|5|5},5817,1,2,0.25;0.75;0.0
3209,personal,5918001,3.0,/z/lancelcy/R21/mfbs/5818.npy,{3|2|3|4},{3|3|6|6},5818,0,0,0.5;0.0;0.5
3210,personal,5918001,3.0,/z/lancelcy/R21/mfbs/5820.npy,{3|4|5|5},{4|3|5|5},5820,0,0,0.5;0.5;0.0
3211,personal,5918001,4.0,/z/lancelcy/R21/mfbs/5821.npy,{5|5|6|5},{5|6|5|5},5821,1,1,0.0;0.75;0.25
3212,personal,5918001,3.0,/z/lancelcy/R21/mfbs/5822.npy,{5|4|6|5},{5|4|5|5},5822,1,1,0.25;0.75;0.0
3213,personal,5918001,3.0,/z/lancelcy/R21/mfbs/5823.npy,{6|6|6|8},{3|4|4|2},5823,0,2,1.0;0.0;0.0
3214,personal,5918001,4.0,/z/lancelcy/R21/mfbs/5824.npy,{5|6|5|6},{7|7|6|7},5824,2,1,0.0;0.0;1.0
3215,personal,5918001,4.0,/z/lancelcy/R21/mfbs/5825.npy,{5|5|5|5},{5|5|5|5},5825,1,1,0.0;1.0;0.0
3216,personal,5918001,3.0,/z/lancelcy/R21/mfbs/5826.npy,{5|5|6|6},{4|4|5|4},5826,0,1,0.75;0.25;0.0
3217,personal,5918001,4.0,/z/lancelcy/R21/mfbs/5827.npy,{5|4|6|5},{6|4|5|4},5827,0,1,0.5;0.25;0.25
3218,personal,5918001,7.0,/z/lancelcy/R21/mfbs/5830.npy,{4|5|5|5},{4|4|4|4},5830,0,1,1.0;0.0;0.0
3219,personal,5918001,7.0,/z/lancelcy/R21/mfbs/5832.npy,{5|6|6|6},{5|6|5|5},5832,1,2,0.0;0.75;0.25
3220,personal,5918001,5.0,/z/lancelcy/R21/mfbs/5840.npy,{5|6|7|6},{4|5|5|5},5840,1,2,0.25;0.75;0.0
3221,personal,5918001,2.0,/z/lancelcy/R21/mfbs/5841.npy,{5|5|6|7},{4|4|4|4},5841,0,1,1.0;0.0;0.0
3222,personal,5918001,3.0,/z/lancelcy/R21/mfbs/5842.npy,{6|7|7|9},{3|3|3|1},5842,0,2,1.0;0.0;0.0
3223,personal,5918001,6.0,/z/lancelcy/R21/mfbs/5843.npy,{7|7|7|9},{3|3|4|1},5843,0,2,1.0;0.0;0.0
3224,personal,5918001,6.0,/z/lancelcy/R21/mfbs/5844.npy,{6|7|7|8},{3|3|4|2},5844,0,2,1.0;0.0;0.0
3225,personal,5918001,2.0,/z/lancelcy/R21/mfbs/5845.npy,{6|6|6|7},{3|6|4|4},5845,0,2,0.75;0.0;0.25
3226,personal,5918001,4.0,/z/lancelcy/R21/mfbs/5846.npy,{6|6|6|7},{3|5|4|4},5846,0,2,0.75;0.25;0.0
3227,personal,5918001,7.0,/z/lancelcy/R21/mfbs/5847.npy,{7|6|7|8},{3|4|3|2},5847,0,2,1.0;0.0;0.0
3228,personal,5918001,9.0,/z/lancelcy/R21/mfbs/5848.npy,{7|7|7|9},{3|3|2|1},5848,0,2,1.0;0.0;0.0
3229,personal,5918001,3.0,/z/lancelcy/R21/mfbs/5849.npy,{7|7|8|8},{3|5|5|3},5849,0,2,0.5;0.5;0.0
3230,personal,5918001,2.0,/z/lancelcy/R21/mfbs/5850.npy,{6|6|6|8},{3|4|4|2},5850,0,2,1.0;0.0;0.0
3231,personal,5918001,11.0,/z/lancelcy/R21/mfbs/5851.npy,{6|5|6|7},{4|5|5|4},5851,0,2,0.5;0.5;0.0
3232,personal,5918001,4.0,/z/lancelcy/R21/mfbs/5853.npy,{7|7|7|8},{3|3|4|2},5853,0,2,1.0;0.0;0.0
3233,personal,5918001,6.0,/z/lancelcy/R21/mfbs/5854.npy,{8|7|6|8},{3|3|3|2},5854,0,2,1.0;0.0;0.0
3234,personal,5918001,2.0,/z/lancelcy/R21/mfbs/5855.npy,{6|6|7|8},{3|3|4|3},5855,0,2,1.0;0.0;0.0
3235,personal,5918001,6.0,/z/lancelcy/R21/mfbs/5856.npy,{7|7|7|8},{3|3|3|2},5856,0,2,1.0;0.0;0.0
3236,personal,5918001,4.0,/z/lancelcy/R21/mfbs/5857.npy,{7|7|7|9},{3|2|4|1},5857,0,2,1.0;0.0;0.0
3237,personal,5918001,9.0,/z/lancelcy/R21/mfbs/5858.npy,{7|6|7|8},{3|3|3|2},5858,0,2,1.0;0.0;0.0
3238,personal,5918001,3.0,/z/lancelcy/R21/mfbs/5864.npy,{5|5|5|5},{5|6|5|5},5864,1,1,0.0;0.75;0.25
3239,personal,5918001,6.0,/z/lancelcy/R21/mfbs/5866.npy,{7|6|7|6},{7|7|8|6},5866,2,2,0.0;0.0;1.0
3240,personal,5918001,4.0,/z/lancelcy/R21/mfbs/5867.npy,{6|7|6|8},{3|4|3|1},5867,0,2,1.0;0.0;0.0
3241,personal,5918001,4.0,/z/lancelcy/R21/mfbs/5874.npy,{3|3|5|4},{3|3|3|3},5874,0,0,1.0;0.0;0.0
3242,personal,5918001,3.0,/z/lancelcy/R21/mfbs/5876.npy,{4|3|5|4},{7|7|6|5},5876,2,0,0.0;0.25;0.75
3243,personal,5918001,3.0,/z/lancelcy/R21/mfbs/5878.npy,{5|5|5|7},{6|4|4|4},5878,0,1,0.75;0.0;0.25
3244,personal,5918001,3.0,/z/lancelcy/R21/mfbs/5879.npy,{5|4|6|5},{5|5|5|5},5879,1,1,0.0;1.0;0.0
3245,personal,5918001,3.0,/z/lancelcy/R21/mfbs/5886.npy,{6|6|5|6},{4|6|5|5},5886,1,2,0.25;0.5;0.25
3246,personal,5918001,3.0,/z/lancelcy/R21/mfbs/5887.npy,{3|3|5|4},{5|7|5|5},5887,1,0,0.0;0.75;0.25
3247,personal,5918001,11.0,/z/lancelcy/R21/mfbs/5890.npy,{5|4|5|4},{4|5|5|4},5890,0,0,0.5;0.5;0.0
3248,personal,5918001,5.0,/z/lancelcy/R21/mfbs/5893.npy,{5|4|5|5},{5|7|6|5},5893,1,1,0.0;0.5;0.5
3249,personal,5918001,5.0,/z/lancelcy/R21/mfbs/5894.npy,{4|4|5|5},{4|4|4|4},5894,0,0,1.0;0.0;0.0
3250,personal,5918001,3.0,/z/lancelcy/R21/mfbs/5895.npy,{4|3|6|5},{4|4|5|5},5895,0,0,0.5;0.5;0.0
3251,personal,5918001,7.0,/z/lancelcy/R21/mfbs/5896.npy,{6|6|6|7},{4|4|3|2},5896,0,2,1.0;0.0;0.0
3252,personal,5918001,6.0,/z/lancelcy/R21/mfbs/5897.npy,{6|6|7|7},{3|3|4|3},5897,0,2,1.0;0.0;0.0
3253,personal,5918001,3.0,/z/lancelcy/R21/mfbs/5900.npy,{5|4|6|6},{5|5|5|4},5900,1,2,0.25;0.75;0.0
3254,personal,5918001,10.0,/z/lancelcy/R21/mfbs/5902.npy,{8|8|8|9},{2|2|2|1},5902,0,2,1.0;0.0;0.0
3255,personal,5918001,13.0,/z/lancelcy/R21/mfbs/5903.npy,{7|7|7|9},{3|3|3|1},5903,0,2,1.0;0.0;0.0
3256,personal,5918001,3.0,/z/lancelcy/R21/mfbs/5904.npy,{6|7|7|9},{2|3|3|1},5904,0,2,1.0;0.0;0.0
3257,personal,5918001,3.0,/z/lancelcy/R21/mfbs/5905.npy,{6|6|6|9},{3|4|3|1},5905,0,2,1.0;0.0;0.0
3258,personal,5918001,3.0,/z/lancelcy/R21/mfbs/5906.npy,{7|7|7|7},{4|3|4|3},5906,0,2,1.0;0.0;0.0
3259,personal,5918001,2.0,/z/lancelcy/R21/mfbs/5907.npy,{6|6|7|8},{3|4|3|1},5907,0,2,1.0;0.0;0.0
3260,personal,5918001,15.0,/z/lancelcy/R21/mfbs/5908.npy,{7|7|8|9},{2|3|3|1},5908,0,2,1.0;0.0;0.0
3261,personal,5918001,4.0,/z/lancelcy/R21/mfbs/5909.npy,{6|7|7|9},{2|3|2|1},5909,0,2,1.0;0.0;0.0
3262,personal,5918001,4.0,/z/lancelcy/R21/mfbs/5910.npy,{6|6|7|9},{3|3|3|1},5910,0,2,1.0;0.0;0.0
3263,personal,5918001,3.0,/z/lancelcy/R21/mfbs/5913.npy,{5|6|6|6},{5|4|5|5},5913,1,2,0.25;0.75;0.0
3264,personal,5918001,3.0,/z/lancelcy/R21/mfbs/5914.npy,{5|5|6|6},{5|4|5|5},5914,1,1,0.25;0.75;0.0
3265,personal,5918001,14.0,/z/lancelcy/R21/mfbs/5920.npy,{3|3|4|7},{1|1|1|1},5920,0,0,1.0;0.0;0.0
3266,personal,5918001,5.0,/z/lancelcy/R21/mfbs/5930.npy,{5|5|6|5},{5|5|5|5},5930,1,1,0.0;1.0;0.0
3267,personal,5918001,5.0,/z/lancelcy/R21/mfbs/5931.npy,{4|5|6|6},{4|4|4|5},5931,0,2,0.75;0.25;0.0
3268,personal,5918001,3.0,/z/lancelcy/R21/mfbs/5932.npy,{5|5|6|6},{5|6|5|5},5932,1,1,0.0;0.75;0.25
3269,personal,5918001,8.0,/z/lancelcy/R21/mfbs/5933.npy,{8|7|7|8},{3|2|5|2},5933,0,2,0.75;0.25;0.0
3270,personal,5918001,8.0,/z/lancelcy/R21/mfbs/5939.npy,{6|4|5|7},{6|7|7|9},5939,2,2,0.0;0.0;1.0
3271,personal,5918001,5.0,/z/lancelcy/R21/mfbs/5940.npy,{5|4|6|6},{7|4|5|2},5940,0,2,0.5;0.25;0.25
3272,personal,5918001,5.0,/z/lancelcy/R21/mfbs/5941.npy,{4|5|5|4},{5|4|5|4},5941,0,0,0.5;0.5;0.0
3273,personal,5918001,14.0,/z/lancelcy/R21/mfbs/5942.npy,{5|4|5|6},{5|3|5|4},5942,0,1,0.5;0.5;0.0
3274,personal,5918001,12.0,/z/lancelcy/R21/mfbs/5943.npy,{5|5|5|7},{8|5|6|5},5943,1,1,0.0;0.5;0.5
3275,personal,5918001,5.0,/z/lancelcy/R21/mfbs/5944.npy,{5|5|5|7},{4|4|4|3},5944,0,1,1.0;0.0;0.0
3276,personal,5918001,4.0,/z/lancelcy/R21/mfbs/5946.npy,{4|2|3|3},{2|1|2|1},5946,0,0,1.0;0.0;0.0
3277,personal,5918001,4.0,/z/lancelcy/R21/mfbs/5948.npy,{5|3|4|5},{3|4|5|4},5948,0,0,0.75;0.25;0.0
3278,personal,5918001,6.0,/z/lancelcy/R21/mfbs/5949.npy,{5|4|5|5},{6|6|5|5},5949,1,1,0.0;0.5;0.5
3279,personal,5918001,3.0,/z/lancelcy/R21/mfbs/5952.npy,{5|5|5|5},{5|4|5|5},5952,1,1,0.25;0.75;0.0
3280,personal,5918001,6.0,/z/lancelcy/R21/mfbs/5953.npy,{5|5|6|5},{5|4|5|4},5953,0,1,0.5;0.5;0.0
3281,personal,5918001,6.0,/z/lancelcy/R21/mfbs/5957.npy,{3|2|2|2},{3|2|5|3},5957,0,0,0.75;0.25;0.0
3282,personal,5918001,5.0,/z/lancelcy/R21/mfbs/5959.npy,{3|2|3|2},{5|3|5|4},5959,0,0,0.5;0.5;0.0
3283,personal,5918001,4.0,/z/lancelcy/R21/mfbs/5961.npy,{3|2|2|2},{3|2|4|3},5961,0,0,1.0;0.0;0.0
3284,personal,5918001,3.0,/z/lancelcy/R21/mfbs/5963.npy,{5|6|6|6},{5|4|5|5},5963,1,2,0.25;0.75;0.0
3285,personal,5918001,4.0,/z/lancelcy/R21/mfbs/5966.npy,{7|7|6|8},{4|3|3|2},5966,0,2,1.0;0.0;0.0
3286,personal,5918001,6.0,/z/lancelcy/R21/mfbs/5967.npy,{4|3|4|7},{1|1|2|1},5967,0,0,1.0;0.0;0.0
3287,personal,5918001,3.0,/z/lancelcy/R21/mfbs/5968.npy,{3|3|4|3},{2|1|3|1},5968,0,0,1.0;0.0;0.0
3288,personal,5918001,3.0,/z/lancelcy/R21/mfbs/5969.npy,{6|3|3|3},{1|1|1|1},5969,0,0,1.0;0.0;0.0
3289,personal,5918001,4.0,/z/lancelcy/R21/mfbs/5970.npy,{6|3|3|4},{1|1|2|1},5970,0,0,1.0;0.0;0.0
3290,personal,5918001,3.0,/z/lancelcy/R21/mfbs/5972.npy,{2|2|3|2},{2|1|2|1},5972,0,0,1.0;0.0;0.0
3291,personal,5918001,4.0,/z/lancelcy/R21/mfbs/5973.npy,{6|2|3|3},{2|1|2|1},5973,0,0,1.0;0.0;0.0
3292,personal,5918001,5.0,/z/lancelcy/R21/mfbs/5974.npy,{7|6|6|8},{3|2|3|2},5974,0,2,1.0;0.0;0.0
3293,personal,5918001,8.0,/z/lancelcy/R21/mfbs/5975.npy,{6|6|6|6},{3|4|3|2},5975,0,2,1.0;0.0;0.0
3294,personal,5918001,3.0,/z/lancelcy/R21/mfbs/5976.npy,{7|7|7|7},{3|3|3|4},5976,0,2,1.0;0.0;0.0
3295,personal,5918001,5.0,/z/lancelcy/R21/mfbs/5977.npy,{6|6|6|7},{3|4|4|3},5977,0,2,1.0;0.0;0.0
3296,personal,5918001,6.0,/z/lancelcy/R21/mfbs/5980.npy,{4|5|6|7},{4|5|4|3},5980,0,2,0.75;0.25;0.0
3297,personal,5918001,7.0,/z/lancelcy/R21/mfbs/5981.npy,{6|7|6|7},{4|4|4|3},5981,0,2,1.0;0.0;0.0
3298,personal,5918001,16.0,/z/lancelcy/R21/mfbs/5982.npy,{6|7|7|8},{3|4|4|2},5982,0,2,1.0;0.0;0.0
3299,personal,5918001,6.0,/z/lancelcy/R21/mfbs/5983.npy,{4|5|6|6},{4|4|4|2},5983,0,2,1.0;0.0;0.0
3300,personal,5918001,3.0,/z/lancelcy/R21/mfbs/5984.npy,{7|7|7|9},{4|3|4|2},5984,0,2,1.0;0.0;0.0
3301,personal,5918001,5.0,/z/lancelcy/R21/mfbs/5985.npy,{6|6|7|8},{4|4|4|3},5985,0,2,1.0;0.0;0.0
3302,personal,5918001,2.0,/z/lancelcy/R21/mfbs/5986.npy,{6|6|7|8},{3|4|4|2},5986,0,2,1.0;0.0;0.0
3303,personal,5918001,2.0,/z/lancelcy/R21/mfbs/5987.npy,{6|6|6|8},{4|3|4|3},5987,0,2,1.0;0.0;0.0
3304,personal,5918001,2.0,/z/lancelcy/R21/mfbs/5988.npy,{7|6|7|8},{3|4|5|4},5988,0,2,0.75;0.25;0.0
3305,personal,5918001,2.0,/z/lancelcy/R21/mfbs/5989.npy,{7|4|3|7},{1|1|1|1},5989,0,0,1.0;0.0;0.0
3306,personal,5918001,2.0,/z/lancelcy/R21/mfbs/5990.npy,{6|6|6|8},{4|4|3|3},5990,0,2,1.0;0.0;0.0
3307,personal,5918001,2.0,/z/lancelcy/R21/mfbs/5991.npy,{6|7|6|8},{4|3|3|3},5991,0,2,1.0;0.0;0.0
3308,personal,5918001,2.0,/z/lancelcy/R21/mfbs/5992.npy,{6|6|6|7},{3|3|4|3},5992,0,2,1.0;0.0;0.0
3309,personal,5918001,6.0,/z/lancelcy/R21/mfbs/5993.npy,{7|7|7|8},{3|3|4|2},5993,0,2,1.0;0.0;0.0
3310,personal,5918001,4.0,/z/lancelcy/R21/mfbs/5994.npy,{7|7|7|8},{3|3|4|2},5994,0,2,1.0;0.0;0.0
3311,personal,5918001,3.0,/z/lancelcy/R21/mfbs/5995.npy,{6|6|7|7},{3|3|3|3},5995,0,2,1.0;0.0;0.0
3312,personal,5918001,7.0,/z/lancelcy/R21/mfbs/5996.npy,{6|6|6|9},{3|4|3|1},5996,0,2,1.0;0.0;0.0
3313,personal,5918001,18.0,/z/lancelcy/R21/mfbs/5997.npy,{6|6|7|8},{3|4|4|2},5997,0,2,1.0;0.0;0.0
3314,personal,5918001,11.0,/z/lancelcy/R21/mfbs/5998.npy,{7|6|6|8},{3|3|3|2},5998,0,2,1.0;0.0;0.0
3315,personal,5918001,4.0,/z/lancelcy/R21/mfbs/5999.npy,{6|5|6|8},{3|4|2|2},5999,0,2,1.0;0.0;0.0
3316,personal,5918001,2.0,/z/lancelcy/R21/mfbs/6000.npy,{4|4|2|4},{2|1|1|1},6000,0,0,1.0;0.0;0.0
3317,personal,5918001,5.0,/z/lancelcy/R21/mfbs/6001.npy,{6|6|6|7},{3|3|4|3},6001,0,2,1.0;0.0;0.0
3318,personal,5918001,2.0,/z/lancelcy/R21/mfbs/6002.npy,{6|7|6|7},{4|4|4|3},6002,0,2,1.0;0.0;0.0
3319,personal,5918001,7.0,/z/lancelcy/R21/mfbs/6003.npy,{6|6|7|9},{3|4|3|1},6003,0,2,1.0;0.0;0.0
3320,personal,5918001,2.0,/z/lancelcy/R21/mfbs/6004.npy,{4|5|5|5},{4|3|3|4},6004,0,1,1.0;0.0;0.0
3321,personal,5918001,3.0,/z/lancelcy/R21/mfbs/6005.npy,{5|6|6|6},{4|4|4|2},6005,0,2,1.0;0.0;0.0
3322,personal,5918001,3.0,/z/lancelcy/R21/mfbs/6006.npy,{5|5|6|7},{4|5|4|2},6006,0,1,0.75;0.25;0.0
3323,personal,5918001,3.0,/z/lancelcy/R21/mfbs/6007.npy,{6|6|7|8},{3|4|2|2},6007,0,2,1.0;0.0;0.0
3324,personal,5918001,2.0,/z/lancelcy/R21/mfbs/6008.npy,{7|6|7|8},{3|4|2|2},6008,0,2,1.0;0.0;0.0
3325,personal,5918001,3.0,/z/lancelcy/R21/mfbs/6009.npy,{4|4|4|6},{4|4|3|3},6009,0,0,1.0;0.0;0.0
3326,personal,5918001,4.0,/z/lancelcy/R21/mfbs/6010.npy,{7|3|4|6},{1|1|1|1},6010,0,0,1.0;0.0;0.0
3327,personal,5918001,7.0,/z/lancelcy/R21/mfbs/6011.npy,{4|3|3|2},{1|1|2|1},6011,0,0,1.0;0.0;0.0
3328,personal,5918001,7.0,/z/lancelcy/R21/mfbs/6012.npy,{6|4|6|7},{1|1|2|1},6012,0,2,1.0;0.0;0.0
3329,personal,5918001,2.0,/z/lancelcy/R21/mfbs/6013.npy,{6|5|6|7},{2|2|3|2},6013,0,2,1.0;0.0;0.0
3330,personal,5918001,3.0,/z/lancelcy/R21/mfbs/6014.npy,{5|4|5|7},{2|2|2|1},6014,0,1,1.0;0.0;0.0
3331,personal,5918001,3.0,/z/lancelcy/R21/mfbs/6015.npy,{6|4|5|6},{3|2|2|2},6015,0,2,1.0;0.0;0.0
3332,personal,5918001,5.0,/z/lancelcy/R21/mfbs/6016.npy,{5|5|6|7},{4|4|5|3},6016,0,1,0.75;0.25;0.0
3333,personal,5918001,6.0,/z/lancelcy/R21/mfbs/6017.npy,{7|6|7|8},{2|2|2|1},6017,0,2,1.0;0.0;0.0
3334,personal,5918001,11.0,/z/lancelcy/R21/mfbs/6018.npy,{5|5|6|7},{4|4|4|3},6018,0,1,1.0;0.0;0.0
3335,personal,5918001,3.0,/z/lancelcy/R21/mfbs/6019.npy,{5|5|6|5},{5|5|5|5},6019,1,1,0.0;1.0;0.0
3336,personal,5918001,5.0,/z/lancelcy/R21/mfbs/6020.npy,{5|3|6|5},{5|3|5|5},6020,1,1,0.25;0.75;0.0
3337,personal,5918001,8.0,/z/lancelcy/R21/mfbs/6021.npy,{3|4|5|6},{3|3|3|2},6021,0,0,1.0;0.0;0.0
3338,personal,5918001,4.0,/z/lancelcy/R21/mfbs/6024.npy,{5|6|7|7},{5|5|5|5},6024,1,2,0.0;1.0;0.0
3339,personal,5918001,5.0,/z/lancelcy/R21/mfbs/6025.npy,{3|2|4|3},{5|3|5|3},6025,0,0,0.5;0.5;0.0
3340,personal,5918001,5.0,/z/lancelcy/R21/mfbs/6026.npy,{5|5|6|6},{4|4|4|2},6026,0,1,1.0;0.0;0.0
3341,personal,5918001,5.0,/z/lancelcy/R21/mfbs/6027.npy,{6|7|6|7},{3|4|4|4},6027,0,2,1.0;0.0;0.0
3342,personal,5918001,3.0,/z/lancelcy/R21/mfbs/6028.npy,{3|3|4|2},{4|3|5|5},6028,0,0,0.5;0.5;0.0
3343,personal,5918001,6.0,/z/lancelcy/R21/mfbs/6029.npy,{5|4|6|5},{5|5|5|5},6029,1,1,0.0;1.0;0.0
3344,personal,5918001,10.0,/z/lancelcy/R21/mfbs/6031.npy,{5|5|7|6},{5|6|5|5},6031,1,1,0.0;0.75;0.25
3345,personal,5918001,2.0,/z/lancelcy/R21/mfbs/6041.npy,{5|5|6|5},{5|6|5|4},6041,1,1,0.25;0.5;0.25
3346,personal,5918001,3.0,/z/lancelcy/R21/mfbs/6050.npy,{5|4|5|4},{5|4|4|3},6050,0,0,0.75;0.25;0.0
3347,personal,5918001,3.0,/z/lancelcy/R21/mfbs/6051.npy,{5|4|5|5},{5|4|4|5},6051,0,1,0.5;0.5;0.0
3348,personal,5918001,3.0,/z/lancelcy/R21/mfbs/6053.npy,{5|5|6|6},{4|4|5|4},6053,0,1,0.75;0.25;0.0
3349,personal,5918001,9.0,/z/lancelcy/R21/mfbs/6054.npy,{4|4|6|5},{4|4|5|5},6054,0,0,0.5;0.5;0.0
3350,personal,5918001,5.0,/z/lancelcy/R21/mfbs/6055.npy,{5|4|6|5},{5|5|5|5},6055,1,1,0.0;1.0;0.0
3351,personal,5918001,4.0,/z/lancelcy/R21/mfbs/6056.npy,{5|4|6|5},{5|4|5|5},6056,1,1,0.25;0.75;0.0
3352,personal,5918001,3.0,/z/lancelcy/R21/mfbs/6058.npy,{6|5|6|8},{3|3|3|3},6058,0,2,1.0;0.0;0.0
3353,personal,5918001,4.0,/z/lancelcy/R21/mfbs/6059.npy,{5|6|6|7},{4|4|4|3},6059,0,2,1.0;0.0;0.0
3354,personal,5918001,3.0,/z/lancelcy/R21/mfbs/6060.npy,{5|5|6|5},{5|6|5|5},6060,1,1,0.0;0.75;0.25
3355,personal,5918001,5.0,/z/lancelcy/R21/mfbs/6061.npy,{7|6|6|8},{3|3|4|2},6061,0,2,1.0;0.0;0.0
3356,personal,5918001,11.0,/z/lancelcy/R21/mfbs/6062.npy,{6|6|6|7},{4|5|5|5},6062,1,2,0.25;0.75;0.0
3357,personal,5918001,8.0,/z/lancelcy/R21/mfbs/6063.npy,{6|6|6|8},{3|4|4|3},6063,0,2,1.0;0.0;0.0
3358,personal,5918001,4.0,/z/lancelcy/R21/mfbs/6064.npy,{6|7|6|8},{4|4|4|2},6064,0,2,1.0;0.0;0.0
3359,personal,5918001,2.0,/z/lancelcy/R21/mfbs/6065.npy,{5|6|6|7},{4|4|5|4},6065,0,2,0.75;0.25;0.0
3360,personal,5918001,4.0,/z/lancelcy/R21/mfbs/6066.npy,{4|5|4|5},{4|6|5|5},6066,1,0,0.25;0.5;0.25
3361,personal,5918001,4.0,/z/lancelcy/R21/mfbs/6069.npy,{6|5|6|6},{4|4|4|4},6069,0,2,1.0;0.0;0.0
3362,personal,5918001,2.0,/z/lancelcy/R21/mfbs/6070.npy,{4|3|5|6},{4|3|4|4},6070,0,0,1.0;0.0;0.0
3363,personal,5918001,3.0,/z/lancelcy/R21/mfbs/6072.npy,{5|4|5|5},{5|5|5|5},6072,1,1,0.0;1.0;0.0
3364,personal,5918001,9.0,/z/lancelcy/R21/mfbs/6077.npy,{6|5|5|6},{4|4|4|2},6077,0,1,1.0;0.0;0.0
3365,personal,5918001,3.0,/z/lancelcy/R21/mfbs/6078.npy,{5|5|6|5},{5|6|5|5},6078,1,1,0.0;0.75;0.25
3366,personal,5918001,3.0,/z/lancelcy/R21/mfbs/6079.npy,{4|4|5|5},{5|6|5|5},6079,1,0,0.0;0.75;0.25
3367,personal,5918001,2.0,/z/lancelcy/R21/mfbs/6081.npy,{3|3|5|5},{4|4|5|4},6081,0,0,0.75;0.25;0.0
3368,personal,5918001,5.0,/z/lancelcy/R21/mfbs/6082.npy,{6|6|6|7},{4|4|4|3},6082,0,2,1.0;0.0;0.0
3369,personal,5918001,3.0,/z/lancelcy/R21/mfbs/6085.npy,{5|5|5|5},{4|3|4|4},6085,0,1,1.0;0.0;0.0
3370,personal,5918001,13.0,/z/lancelcy/R21/mfbs/6086.npy,{5|5|6|6},{5|4|5|5},6086,1,1,0.25;0.75;0.0
3371,personal,5918001,2.0,/z/lancelcy/R21/mfbs/6087.npy,{5|5|6|5},{6|3|4|3},6087,0,1,0.75;0.0;0.25
