,features
10715,/z/lancelcy/PRIORI_Emotion/pad_mfbs/462412.npy
10716,/z/lancelcy/PRIORI_Emotion/pad_mfbs/462417.npy
10717,/z/lancelcy/PRIORI_Emotion/pad_mfbs/462454.npy
10718,/z/lancelcy/PRIORI_Emotion/pad_mfbs/462456.npy
10719,/z/lancelcy/PRIORI_Emotion/pad_mfbs/462458.npy
10720,/z/lancelcy/PRIORI_Emotion/pad_mfbs/462476.npy
10721,/z/lancelcy/PRIORI_Emotion/pad_mfbs/462484.npy
10722,/z/lancelcy/PRIORI_Emotion/pad_mfbs/462500.npy
10723,/z/lancelcy/PRIORI_Emotion/pad_mfbs/462506.npy
10724,/z/lancelcy/PRIORI_Emotion/pad_mfbs/462516.npy
10725,/z/lancelcy/PRIORI_Emotion/pad_mfbs/462520.npy
10726,/z/lancelcy/PRIORI_Emotion/pad_mfbs/462528.npy
10727,/z/lancelcy/PRIORI_Emotion/pad_mfbs/462565.npy
10728,/z/lancelcy/PRIORI_Emotion/pad_mfbs/462579.npy
10729,/z/lancelcy/PRIORI_Emotion/pad_mfbs/462589.npy
10730,/z/lancelcy/PRIORI_Emotion/pad_mfbs/462613.npy
10731,/z/lancelcy/PRIORI_Emotion/pad_mfbs/462660.npy
10732,/z/lancelcy/PRIORI_Emotion/pad_mfbs/462668.npy
10733,/z/lancelcy/PRIORI_Emotion/pad_mfbs/462671.npy
10734,/z/lancelcy/PRIORI_Emotion/pad_mfbs/462672.npy
10735,/z/lancelcy/PRIORI_Emotion/pad_mfbs/462675.npy
10736,/z/lancelcy/PRIORI_Emotion/pad_mfbs/462685.npy
10737,/z/lancelcy/PRIORI_Emotion/pad_mfbs/462714.npy
10738,/z/lancelcy/PRIORI_Emotion/pad_mfbs/462724.npy
10739,/z/lancelcy/PRIORI_Emotion/pad_mfbs/462725.npy
10740,/z/lancelcy/PRIORI_Emotion/pad_mfbs/462730.npy
10741,/z/lancelcy/PRIORI_Emotion/pad_mfbs/462731.npy
10742,/z/lancelcy/PRIORI_Emotion/pad_mfbs/462737.npy
10743,/z/lancelcy/PRIORI_Emotion/pad_mfbs/462748.npy
10744,/z/lancelcy/PRIORI_Emotion/pad_mfbs/462758.npy
10745,/z/lancelcy/PRIORI_Emotion/pad_mfbs/462772.npy
10746,/z/lancelcy/PRIORI_Emotion/pad_mfbs/462798.npy
10747,/z/lancelcy/PRIORI_Emotion/pad_mfbs/462806.npy
10748,/z/lancelcy/PRIORI_Emotion/pad_mfbs/462824.npy
10749,/z/lancelcy/PRIORI_Emotion/pad_mfbs/462832.npy
10750,/z/lancelcy/PRIORI_Emotion/pad_mfbs/462834.npy
10751,/z/lancelcy/PRIORI_Emotion/pad_mfbs/462835.npy
10752,/z/lancelcy/PRIORI_Emotion/pad_mfbs/462842.npy
10753,/z/lancelcy/PRIORI_Emotion/pad_mfbs/462859.npy
10754,/z/lancelcy/PRIORI_Emotion/pad_mfbs/462869.npy
10755,/z/lancelcy/PRIORI_Emotion/pad_mfbs/462889.npy
10756,/z/lancelcy/PRIORI_Emotion/pad_mfbs/462900.npy
10757,/z/lancelcy/PRIORI_Emotion/pad_mfbs/462927.npy
10758,/z/lancelcy/PRIORI_Emotion/pad_mfbs/462930.npy
10759,/z/lancelcy/PRIORI_Emotion/pad_mfbs/462945.npy
10760,/z/lancelcy/PRIORI_Emotion/pad_mfbs/463004.npy
10761,/z/lancelcy/PRIORI_Emotion/pad_mfbs/463009.npy
10762,/z/lancelcy/PRIORI_Emotion/pad_mfbs/463012.npy
10763,/z/lancelcy/PRIORI_Emotion/pad_mfbs/463014.npy
10764,/z/lancelcy/PRIORI_Emotion/pad_mfbs/463017.npy
10765,/z/lancelcy/PRIORI_Emotion/pad_mfbs/463043.npy
10766,/z/lancelcy/PRIORI_Emotion/pad_mfbs/463064.npy
10767,/z/lancelcy/PRIORI_Emotion/pad_mfbs/463073.npy
10768,/z/lancelcy/PRIORI_Emotion/pad_mfbs/463151.npy
10769,/z/lancelcy/PRIORI_Emotion/pad_mfbs/463171.npy
10770,/z/lancelcy/PRIORI_Emotion/pad_mfbs/463173.npy
10771,/z/lancelcy/PRIORI_Emotion/pad_mfbs/463186.npy
10772,/z/lancelcy/PRIORI_Emotion/pad_mfbs/463248.npy
10773,/z/lancelcy/PRIORI_Emotion/pad_mfbs/463253.npy
10774,/z/lancelcy/PRIORI_Emotion/pad_mfbs/463254.npy
10775,/z/lancelcy/PRIORI_Emotion/pad_mfbs/463266.npy
10776,/z/lancelcy/PRIORI_Emotion/pad_mfbs/463271.npy
10777,/z/lancelcy/PRIORI_Emotion/pad_mfbs/463276.npy
10778,/z/lancelcy/PRIORI_Emotion/pad_mfbs/463286.npy
10779,/z/lancelcy/PRIORI_Emotion/pad_mfbs/463298.npy
10780,/z/lancelcy/PRIORI_Emotion/pad_mfbs/463326.npy
10781,/z/lancelcy/PRIORI_Emotion/pad_mfbs/463338.npy
10782,/z/lancelcy/PRIORI_Emotion/pad_mfbs/463347.npy
10783,/z/lancelcy/PRIORI_Emotion/pad_mfbs/463358.npy
10784,/z/lancelcy/PRIORI_Emotion/pad_mfbs/463384.npy
10785,/z/lancelcy/PRIORI_Emotion/pad_mfbs/463387.npy
10786,/z/lancelcy/PRIORI_Emotion/pad_mfbs/463400.npy
10787,/z/lancelcy/PRIORI_Emotion/pad_mfbs/463415.npy
10788,/z/lancelcy/PRIORI_Emotion/pad_mfbs/463418.npy
10789,/z/lancelcy/PRIORI_Emotion/pad_mfbs/463426.npy
10790,/z/lancelcy/PRIORI_Emotion/pad_mfbs/463427.npy
10791,/z/lancelcy/PRIORI_Emotion/pad_mfbs/463448.npy
10792,/z/lancelcy/PRIORI_Emotion/pad_mfbs/463449.npy
10793,/z/lancelcy/PRIORI_Emotion/pad_mfbs/463450.npy
10794,/z/lancelcy/PRIORI_Emotion/pad_mfbs/463469.npy
10795,/z/lancelcy/PRIORI_Emotion/pad_mfbs/463483.npy
10796,/z/lancelcy/PRIORI_Emotion/pad_mfbs/463487.npy
10797,/z/lancelcy/PRIORI_Emotion/pad_mfbs/463495.npy
10798,/z/lancelcy/PRIORI_Emotion/pad_mfbs/463500.npy
10799,/z/lancelcy/PRIORI_Emotion/pad_mfbs/463515.npy
10800,/z/lancelcy/PRIORI_Emotion/pad_mfbs/463525.npy
10801,/z/lancelcy/PRIORI_Emotion/pad_mfbs/463558.npy
10802,/z/lancelcy/PRIORI_Emotion/pad_mfbs/463560.npy
10803,/z/lancelcy/PRIORI_Emotion/pad_mfbs/463562.npy
10804,/z/lancelcy/PRIORI_Emotion/pad_mfbs/463575.npy
10805,/z/lancelcy/PRIORI_Emotion/pad_mfbs/463587.npy
10806,/z/lancelcy/PRIORI_Emotion/pad_mfbs/463594.npy
10807,/z/lancelcy/PRIORI_Emotion/pad_mfbs/463612.npy
10808,/z/lancelcy/PRIORI_Emotion/pad_mfbs/463613.npy
10809,/z/lancelcy/PRIORI_Emotion/pad_mfbs/463627.npy
10810,/z/lancelcy/PRIORI_Emotion/pad_mfbs/463652.npy
10811,/z/lancelcy/PRIORI_Emotion/pad_mfbs/463697.npy
10812,/z/lancelcy/PRIORI_Emotion/pad_mfbs/463715.npy
10813,/z/lancelcy/PRIORI_Emotion/pad_mfbs/463718.npy
10814,/z/lancelcy/PRIORI_Emotion/pad_mfbs/463731.npy
10815,/z/lancelcy/PRIORI_Emotion/pad_mfbs/463740.npy
10816,/z/lancelcy/PRIORI_Emotion/pad_mfbs/463749.npy
10817,/z/lancelcy/PRIORI_Emotion/pad_mfbs/463761.npy
10818,/z/lancelcy/PRIORI_Emotion/pad_mfbs/463787.npy
10819,/z/lancelcy/PRIORI_Emotion/pad_mfbs/463793.npy
10820,/z/lancelcy/PRIORI_Emotion/pad_mfbs/463795.npy
10821,/z/lancelcy/PRIORI_Emotion/pad_mfbs/463803.npy
10822,/z/lancelcy/PRIORI_Emotion/pad_mfbs/463847.npy
10823,/z/lancelcy/PRIORI_Emotion/pad_mfbs/463853.npy
10824,/z/lancelcy/PRIORI_Emotion/pad_mfbs/463858.npy
10825,/z/lancelcy/PRIORI_Emotion/pad_mfbs/463859.npy
10826,/z/lancelcy/PRIORI_Emotion/pad_mfbs/463863.npy
10827,/z/lancelcy/PRIORI_Emotion/pad_mfbs/463869.npy
10828,/z/lancelcy/PRIORI_Emotion/pad_mfbs/463872.npy
10829,/z/lancelcy/PRIORI_Emotion/pad_mfbs/463887.npy
10830,/z/lancelcy/PRIORI_Emotion/pad_mfbs/463901.npy
10831,/z/lancelcy/PRIORI_Emotion/pad_mfbs/463905.npy
10832,/z/lancelcy/PRIORI_Emotion/pad_mfbs/463907.npy
10833,/z/lancelcy/PRIORI_Emotion/pad_mfbs/463912.npy
10834,/z/lancelcy/PRIORI_Emotion/pad_mfbs/463934.npy
10835,/z/lancelcy/PRIORI_Emotion/pad_mfbs/463935.npy
10836,/z/lancelcy/PRIORI_Emotion/pad_mfbs/463949.npy
10837,/z/lancelcy/PRIORI_Emotion/pad_mfbs/463952.npy
10838,/z/lancelcy/PRIORI_Emotion/pad_mfbs/463956.npy
10839,/z/lancelcy/PRIORI_Emotion/pad_mfbs/463957.npy
10840,/z/lancelcy/PRIORI_Emotion/pad_mfbs/463959.npy
10841,/z/lancelcy/PRIORI_Emotion/pad_mfbs/463963.npy
10842,/z/lancelcy/PRIORI_Emotion/pad_mfbs/463972.npy
10843,/z/lancelcy/PRIORI_Emotion/pad_mfbs/463984.npy
10844,/z/lancelcy/PRIORI_Emotion/pad_mfbs/463986.npy
10845,/z/lancelcy/PRIORI_Emotion/pad_mfbs/463993.npy
10846,/z/lancelcy/PRIORI_Emotion/pad_mfbs/463998.npy
10847,/z/lancelcy/PRIORI_Emotion/pad_mfbs/464001.npy
10848,/z/lancelcy/PRIORI_Emotion/pad_mfbs/464037.npy
10849,/z/lancelcy/PRIORI_Emotion/pad_mfbs/464064.npy
10850,/z/lancelcy/PRIORI_Emotion/pad_mfbs/464075.npy
10851,/z/lancelcy/PRIORI_Emotion/pad_mfbs/464081.npy
10852,/z/lancelcy/PRIORI_Emotion/pad_mfbs/464096.npy
10853,/z/lancelcy/PRIORI_Emotion/pad_mfbs/464119.npy
10854,/z/lancelcy/PRIORI_Emotion/pad_mfbs/464120.npy
10855,/z/lancelcy/PRIORI_Emotion/pad_mfbs/464122.npy
10856,/z/lancelcy/PRIORI_Emotion/pad_mfbs/464133.npy
10857,/z/lancelcy/PRIORI_Emotion/pad_mfbs/464142.npy
10858,/z/lancelcy/PRIORI_Emotion/pad_mfbs/464159.npy
10859,/z/lancelcy/PRIORI_Emotion/pad_mfbs/464162.npy
10860,/z/lancelcy/PRIORI_Emotion/pad_mfbs/464178.npy
10861,/z/lancelcy/PRIORI_Emotion/pad_mfbs/464223.npy
10862,/z/lancelcy/PRIORI_Emotion/pad_mfbs/464285.npy
10863,/z/lancelcy/PRIORI_Emotion/pad_mfbs/464288.npy
10864,/z/lancelcy/PRIORI_Emotion/pad_mfbs/464325.npy
10865,/z/lancelcy/PRIORI_Emotion/pad_mfbs/464330.npy
10866,/z/lancelcy/PRIORI_Emotion/pad_mfbs/464366.npy
10867,/z/lancelcy/PRIORI_Emotion/pad_mfbs/464381.npy
10868,/z/lancelcy/PRIORI_Emotion/pad_mfbs/464385.npy
10869,/z/lancelcy/PRIORI_Emotion/pad_mfbs/464394.npy
10870,/z/lancelcy/PRIORI_Emotion/pad_mfbs/464403.npy
10871,/z/lancelcy/PRIORI_Emotion/pad_mfbs/464405.npy
10872,/z/lancelcy/PRIORI_Emotion/pad_mfbs/464415.npy
10873,/z/lancelcy/PRIORI_Emotion/pad_mfbs/464420.npy
10874,/z/lancelcy/PRIORI_Emotion/pad_mfbs/464429.npy
10875,/z/lancelcy/PRIORI_Emotion/pad_mfbs/464471.npy
10876,/z/lancelcy/PRIORI_Emotion/pad_mfbs/464490.npy
10877,/z/lancelcy/PRIORI_Emotion/pad_mfbs/464493.npy
10878,/z/lancelcy/PRIORI_Emotion/pad_mfbs/464499.npy
10879,/z/lancelcy/PRIORI_Emotion/pad_mfbs/464533.npy
10880,/z/lancelcy/PRIORI_Emotion/pad_mfbs/464613.npy
10881,/z/lancelcy/PRIORI_Emotion/pad_mfbs/464626.npy
10882,/z/lancelcy/PRIORI_Emotion/pad_mfbs/464629.npy
10883,/z/lancelcy/PRIORI_Emotion/pad_mfbs/464635.npy
10884,/z/lancelcy/PRIORI_Emotion/pad_mfbs/464636.npy
10885,/z/lancelcy/PRIORI_Emotion/pad_mfbs/464666.npy
10886,/z/lancelcy/PRIORI_Emotion/pad_mfbs/464698.npy
10887,/z/lancelcy/PRIORI_Emotion/pad_mfbs/464746.npy
10888,/z/lancelcy/PRIORI_Emotion/pad_mfbs/464757.npy
10889,/z/lancelcy/PRIORI_Emotion/pad_mfbs/464759.npy
10890,/z/lancelcy/PRIORI_Emotion/pad_mfbs/464767.npy
10891,/z/lancelcy/PRIORI_Emotion/pad_mfbs/464802.npy
10892,/z/lancelcy/PRIORI_Emotion/pad_mfbs/464805.npy
10893,/z/lancelcy/PRIORI_Emotion/pad_mfbs/464808.npy
10894,/z/lancelcy/PRIORI_Emotion/pad_mfbs/464848.npy
10895,/z/lancelcy/PRIORI_Emotion/pad_mfbs/464869.npy
10896,/z/lancelcy/PRIORI_Emotion/pad_mfbs/464871.npy
10897,/z/lancelcy/PRIORI_Emotion/pad_mfbs/513067.npy
10898,/z/lancelcy/PRIORI_Emotion/pad_mfbs/513127.npy
10899,/z/lancelcy/PRIORI_Emotion/pad_mfbs/513196.npy
10900,/z/lancelcy/PRIORI_Emotion/pad_mfbs/513224.npy
10901,/z/lancelcy/PRIORI_Emotion/pad_mfbs/513250.npy
10902,/z/lancelcy/PRIORI_Emotion/pad_mfbs/513302.npy
10903,/z/lancelcy/PRIORI_Emotion/pad_mfbs/513371.npy
10904,/z/lancelcy/PRIORI_Emotion/pad_mfbs/513776.npy
10905,/z/lancelcy/PRIORI_Emotion/pad_mfbs/513882.npy
10906,/z/lancelcy/PRIORI_Emotion/pad_mfbs/513911.npy
10907,/z/lancelcy/PRIORI_Emotion/pad_mfbs/513989.npy
10908,/z/lancelcy/PRIORI_Emotion/pad_mfbs/513999.npy
10909,/z/lancelcy/PRIORI_Emotion/pad_mfbs/514108.npy
10910,/z/lancelcy/PRIORI_Emotion/pad_mfbs/514236.npy
10911,/z/lancelcy/PRIORI_Emotion/pad_mfbs/514401.npy
10912,/z/lancelcy/PRIORI_Emotion/pad_mfbs/514424.npy
10913,/z/lancelcy/PRIORI_Emotion/pad_mfbs/514451.npy
10914,/z/lancelcy/PRIORI_Emotion/pad_mfbs/514471.npy
10915,/z/lancelcy/PRIORI_Emotion/pad_mfbs/514523.npy
10916,/z/lancelcy/PRIORI_Emotion/pad_mfbs/514597.npy
10917,/z/lancelcy/PRIORI_Emotion/pad_mfbs/514620.npy
10918,/z/lancelcy/PRIORI_Emotion/pad_mfbs/514668.npy
10919,/z/lancelcy/PRIORI_Emotion/pad_mfbs/514735.npy
10920,/z/lancelcy/PRIORI_Emotion/pad_mfbs/514957.npy
10921,/z/lancelcy/PRIORI_Emotion/pad_mfbs/515050.npy
10922,/z/lancelcy/PRIORI_Emotion/pad_mfbs/515083.npy
10923,/z/lancelcy/PRIORI_Emotion/pad_mfbs/515086.npy
10924,/z/lancelcy/PRIORI_Emotion/pad_mfbs/515140.npy
10925,/z/lancelcy/PRIORI_Emotion/pad_mfbs/515159.npy
10926,/z/lancelcy/PRIORI_Emotion/pad_mfbs/515284.npy
10927,/z/lancelcy/PRIORI_Emotion/pad_mfbs/515293.npy
10928,/z/lancelcy/PRIORI_Emotion/pad_mfbs/515319.npy
10929,/z/lancelcy/PRIORI_Emotion/pad_mfbs/515420.npy
10930,/z/lancelcy/PRIORI_Emotion/pad_mfbs/515443.npy
10931,/z/lancelcy/PRIORI_Emotion/pad_mfbs/515495.npy
10932,/z/lancelcy/PRIORI_Emotion/pad_mfbs/515544.npy
10933,/z/lancelcy/PRIORI_Emotion/pad_mfbs/515556.npy
10934,/z/lancelcy/PRIORI_Emotion/pad_mfbs/515710.npy
10935,/z/lancelcy/PRIORI_Emotion/pad_mfbs/515761.npy
10936,/z/lancelcy/PRIORI_Emotion/pad_mfbs/515762.npy
10937,/z/lancelcy/PRIORI_Emotion/pad_mfbs/516274.npy
10938,/z/lancelcy/PRIORI_Emotion/pad_mfbs/516312.npy
10939,/z/lancelcy/PRIORI_Emotion/pad_mfbs/516379.npy
10940,/z/lancelcy/PRIORI_Emotion/pad_mfbs/516479.npy
10941,/z/lancelcy/PRIORI_Emotion/pad_mfbs/516693.npy
10942,/z/lancelcy/PRIORI_Emotion/pad_mfbs/516729.npy
10943,/z/lancelcy/PRIORI_Emotion/pad_mfbs/516794.npy
10944,/z/lancelcy/PRIORI_Emotion/pad_mfbs/516863.npy
10945,/z/lancelcy/PRIORI_Emotion/pad_mfbs/517029.npy
10946,/z/lancelcy/PRIORI_Emotion/pad_mfbs/517064.npy
10947,/z/lancelcy/PRIORI_Emotion/pad_mfbs/517136.npy
10948,/z/lancelcy/PRIORI_Emotion/pad_mfbs/517152.npy
10949,/z/lancelcy/PRIORI_Emotion/pad_mfbs/517208.npy
10950,/z/lancelcy/PRIORI_Emotion/pad_mfbs/517356.npy
10951,/z/lancelcy/PRIORI_Emotion/pad_mfbs/517492.npy
10952,/z/lancelcy/PRIORI_Emotion/pad_mfbs/517555.npy
10953,/z/lancelcy/PRIORI_Emotion/pad_mfbs/517567.npy
10954,/z/lancelcy/PRIORI_Emotion/pad_mfbs/517814.npy
10955,/z/lancelcy/PRIORI_Emotion/pad_mfbs/518034.npy
10956,/z/lancelcy/PRIORI_Emotion/pad_mfbs/518061.npy
10957,/z/lancelcy/PRIORI_Emotion/pad_mfbs/518183.npy
10958,/z/lancelcy/PRIORI_Emotion/pad_mfbs/518248.npy
10959,/z/lancelcy/PRIORI_Emotion/pad_mfbs/518293.npy
10960,/z/lancelcy/PRIORI_Emotion/pad_mfbs/518364.npy
10961,/z/lancelcy/PRIORI_Emotion/pad_mfbs/518523.npy
10962,/z/lancelcy/PRIORI_Emotion/pad_mfbs/518547.npy
10963,/z/lancelcy/PRIORI_Emotion/pad_mfbs/518608.npy
10964,/z/lancelcy/PRIORI_Emotion/pad_mfbs/518650.npy
10965,/z/lancelcy/PRIORI_Emotion/pad_mfbs/518655.npy
10966,/z/lancelcy/PRIORI_Emotion/pad_mfbs/518656.npy
10967,/z/lancelcy/PRIORI_Emotion/pad_mfbs/518712.npy
10968,/z/lancelcy/PRIORI_Emotion/pad_mfbs/518750.npy
10969,/z/lancelcy/PRIORI_Emotion/pad_mfbs/518762.npy
10970,/z/lancelcy/PRIORI_Emotion/pad_mfbs/518795.npy
10971,/z/lancelcy/PRIORI_Emotion/pad_mfbs/518893.npy
10972,/z/lancelcy/PRIORI_Emotion/pad_mfbs/518992.npy
10973,/z/lancelcy/PRIORI_Emotion/pad_mfbs/519049.npy
10974,/z/lancelcy/PRIORI_Emotion/pad_mfbs/519241.npy
10975,/z/lancelcy/PRIORI_Emotion/pad_mfbs/519327.npy
10976,/z/lancelcy/PRIORI_Emotion/pad_mfbs/519383.npy
10977,/z/lancelcy/PRIORI_Emotion/pad_mfbs/519533.npy
10978,/z/lancelcy/PRIORI_Emotion/pad_mfbs/519629.npy
10979,/z/lancelcy/PRIORI_Emotion/pad_mfbs/520024.npy
10980,/z/lancelcy/PRIORI_Emotion/pad_mfbs/520316.npy
10981,/z/lancelcy/PRIORI_Emotion/pad_mfbs/520445.npy
10982,/z/lancelcy/PRIORI_Emotion/pad_mfbs/520707.npy
10983,/z/lancelcy/PRIORI_Emotion/pad_mfbs/520739.npy
10984,/z/lancelcy/PRIORI_Emotion/pad_mfbs/520813.npy
10985,/z/lancelcy/PRIORI_Emotion/pad_mfbs/520823.npy
10986,/z/lancelcy/PRIORI_Emotion/pad_mfbs/520828.npy
10987,/z/lancelcy/PRIORI_Emotion/pad_mfbs/520930.npy
10988,/z/lancelcy/PRIORI_Emotion/pad_mfbs/520973.npy
10989,/z/lancelcy/PRIORI_Emotion/pad_mfbs/521009.npy
10990,/z/lancelcy/PRIORI_Emotion/pad_mfbs/521042.npy
10991,/z/lancelcy/PRIORI_Emotion/pad_mfbs/521106.npy
10992,/z/lancelcy/PRIORI_Emotion/pad_mfbs/521137.npy
10993,/z/lancelcy/PRIORI_Emotion/pad_mfbs/521205.npy
10994,/z/lancelcy/PRIORI_Emotion/pad_mfbs/521347.npy
10995,/z/lancelcy/PRIORI_Emotion/pad_mfbs/521438.npy
10996,/z/lancelcy/PRIORI_Emotion/pad_mfbs/521492.npy
10997,/z/lancelcy/PRIORI_Emotion/pad_mfbs/521584.npy
10998,/z/lancelcy/PRIORI_Emotion/pad_mfbs/521935.npy
10999,/z/lancelcy/PRIORI_Emotion/pad_mfbs/521964.npy
11000,/z/lancelcy/PRIORI_Emotion/pad_mfbs/522130.npy
11001,/z/lancelcy/PRIORI_Emotion/pad_mfbs/522573.npy
11002,/z/lancelcy/PRIORI_Emotion/pad_mfbs/522610.npy
11003,/z/lancelcy/PRIORI_Emotion/pad_mfbs/522639.npy
11004,/z/lancelcy/PRIORI_Emotion/pad_mfbs/522681.npy
11005,/z/lancelcy/PRIORI_Emotion/pad_mfbs/522797.npy
11006,/z/lancelcy/PRIORI_Emotion/pad_mfbs/523154.npy
11007,/z/lancelcy/PRIORI_Emotion/pad_mfbs/523156.npy
11008,/z/lancelcy/PRIORI_Emotion/pad_mfbs/523173.npy
11009,/z/lancelcy/PRIORI_Emotion/pad_mfbs/523178.npy
11010,/z/lancelcy/PRIORI_Emotion/pad_mfbs/523293.npy
11011,/z/lancelcy/PRIORI_Emotion/pad_mfbs/523315.npy
11012,/z/lancelcy/PRIORI_Emotion/pad_mfbs/523331.npy
11013,/z/lancelcy/PRIORI_Emotion/pad_mfbs/523338.npy
11014,/z/lancelcy/PRIORI_Emotion/pad_mfbs/523349.npy
11015,/z/lancelcy/PRIORI_Emotion/pad_mfbs/523405.npy
11016,/z/lancelcy/PRIORI_Emotion/pad_mfbs/523438.npy
11017,/z/lancelcy/PRIORI_Emotion/pad_mfbs/523484.npy
11018,/z/lancelcy/PRIORI_Emotion/pad_mfbs/523581.npy
11019,/z/lancelcy/PRIORI_Emotion/pad_mfbs/523584.npy
11020,/z/lancelcy/PRIORI_Emotion/pad_mfbs/523678.npy
11021,/z/lancelcy/PRIORI_Emotion/pad_mfbs/523701.npy
11022,/z/lancelcy/PRIORI_Emotion/pad_mfbs/523789.npy
11023,/z/lancelcy/PRIORI_Emotion/pad_mfbs/524065.npy
11024,/z/lancelcy/PRIORI_Emotion/pad_mfbs/524115.npy
11025,/z/lancelcy/PRIORI_Emotion/pad_mfbs/524321.npy
11026,/z/lancelcy/PRIORI_Emotion/pad_mfbs/524415.npy
11027,/z/lancelcy/PRIORI_Emotion/pad_mfbs/524458.npy
11028,/z/lancelcy/PRIORI_Emotion/pad_mfbs/524490.npy
11029,/z/lancelcy/PRIORI_Emotion/pad_mfbs/524693.npy
11030,/z/lancelcy/PRIORI_Emotion/pad_mfbs/524791.npy
11031,/z/lancelcy/PRIORI_Emotion/pad_mfbs/524794.npy
11032,/z/lancelcy/PRIORI_Emotion/pad_mfbs/524797.npy
11033,/z/lancelcy/PRIORI_Emotion/pad_mfbs/524803.npy
11034,/z/lancelcy/PRIORI_Emotion/pad_mfbs/524807.npy
11035,/z/lancelcy/PRIORI_Emotion/pad_mfbs/524851.npy
11036,/z/lancelcy/PRIORI_Emotion/pad_mfbs/524877.npy
11037,/z/lancelcy/PRIORI_Emotion/pad_mfbs/524975.npy
11038,/z/lancelcy/PRIORI_Emotion/pad_mfbs/524980.npy
11039,/z/lancelcy/PRIORI_Emotion/pad_mfbs/524993.npy
11040,/z/lancelcy/PRIORI_Emotion/pad_mfbs/524997.npy
11041,/z/lancelcy/PRIORI_Emotion/pad_mfbs/525100.npy
11042,/z/lancelcy/PRIORI_Emotion/pad_mfbs/525113.npy
11043,/z/lancelcy/PRIORI_Emotion/pad_mfbs/525124.npy
11044,/z/lancelcy/PRIORI_Emotion/pad_mfbs/525131.npy
11045,/z/lancelcy/PRIORI_Emotion/pad_mfbs/525152.npy
11046,/z/lancelcy/PRIORI_Emotion/pad_mfbs/525178.npy
11047,/z/lancelcy/PRIORI_Emotion/pad_mfbs/525193.npy
11048,/z/lancelcy/PRIORI_Emotion/pad_mfbs/525320.npy
11049,/z/lancelcy/PRIORI_Emotion/pad_mfbs/525376.npy
11050,/z/lancelcy/PRIORI_Emotion/pad_mfbs/525480.npy
11051,/z/lancelcy/PRIORI_Emotion/pad_mfbs/525760.npy
11052,/z/lancelcy/PRIORI_Emotion/pad_mfbs/526007.npy
11053,/z/lancelcy/PRIORI_Emotion/pad_mfbs/526055.npy
11054,/z/lancelcy/PRIORI_Emotion/pad_mfbs/526324.npy
11055,/z/lancelcy/PRIORI_Emotion/pad_mfbs/526485.npy
11056,/z/lancelcy/PRIORI_Emotion/pad_mfbs/526524.npy
11057,/z/lancelcy/PRIORI_Emotion/pad_mfbs/526554.npy
11058,/z/lancelcy/PRIORI_Emotion/pad_mfbs/526971.npy
11059,/z/lancelcy/PRIORI_Emotion/pad_mfbs/527079.npy
11060,/z/lancelcy/PRIORI_Emotion/pad_mfbs/527142.npy
11061,/z/lancelcy/PRIORI_Emotion/pad_mfbs/527196.npy
11062,/z/lancelcy/PRIORI_Emotion/pad_mfbs/527211.npy
11063,/z/lancelcy/PRIORI_Emotion/pad_mfbs/527244.npy
11064,/z/lancelcy/PRIORI_Emotion/pad_mfbs/527254.npy
11065,/z/lancelcy/PRIORI_Emotion/pad_mfbs/527304.npy
11066,/z/lancelcy/PRIORI_Emotion/pad_mfbs/527410.npy
11067,/z/lancelcy/PRIORI_Emotion/pad_mfbs/527420.npy
11068,/z/lancelcy/PRIORI_Emotion/pad_mfbs/527488.npy
11069,/z/lancelcy/PRIORI_Emotion/pad_mfbs/527512.npy
11070,/z/lancelcy/PRIORI_Emotion/pad_mfbs/527622.npy
11071,/z/lancelcy/PRIORI_Emotion/pad_mfbs/527664.npy
11072,/z/lancelcy/PRIORI_Emotion/pad_mfbs/527733.npy
11073,/z/lancelcy/PRIORI_Emotion/pad_mfbs/527740.npy
11074,/z/lancelcy/PRIORI_Emotion/pad_mfbs/527858.npy
11075,/z/lancelcy/PRIORI_Emotion/pad_mfbs/527950.npy
11076,/z/lancelcy/PRIORI_Emotion/pad_mfbs/528007.npy
11077,/z/lancelcy/PRIORI_Emotion/pad_mfbs/528078.npy
11078,/z/lancelcy/PRIORI_Emotion/pad_mfbs/528104.npy
11079,/z/lancelcy/PRIORI_Emotion/pad_mfbs/528118.npy
11080,/z/lancelcy/PRIORI_Emotion/pad_mfbs/528132.npy
11081,/z/lancelcy/PRIORI_Emotion/pad_mfbs/528140.npy
11082,/z/lancelcy/PRIORI_Emotion/pad_mfbs/528264.npy
11083,/z/lancelcy/PRIORI_Emotion/pad_mfbs/528299.npy
11084,/z/lancelcy/PRIORI_Emotion/pad_mfbs/528307.npy
11085,/z/lancelcy/PRIORI_Emotion/pad_mfbs/528540.npy
11086,/z/lancelcy/PRIORI_Emotion/pad_mfbs/528602.npy
11087,/z/lancelcy/PRIORI_Emotion/pad_mfbs/528730.npy
11088,/z/lancelcy/PRIORI_Emotion/pad_mfbs/528780.npy
11089,/z/lancelcy/PRIORI_Emotion/pad_mfbs/528846.npy
11090,/z/lancelcy/PRIORI_Emotion/pad_mfbs/529080.npy
11091,/z/lancelcy/PRIORI_Emotion/pad_mfbs/529225.npy
11092,/z/lancelcy/PRIORI_Emotion/pad_mfbs/529244.npy
